Seafloor Age,Trench Absolute Orthogonal,Trench Absolute Parallel,Convergence Orthogonal,Convergence Parallel,subduction volume,sediment thickness,ocean crust carbon percent,Label
87.28,-1.89,-6.4,6.07,13.67,0.12,109.37,2.61,0
88.99,-1.87,-6.41,6.03,13.65,0.12,106.48,2.67,0
89.57,-1.85,-6.42,5.98,13.63,0.12,102.76,2.68,0
89.12,-1.82,-6.43,5.94,13.61,0.12,92.4,2.68,0
88.66,0.34,-5.93,4.53,14.13,0.09,98.33,2.68,0
88.18,-0.08,-4.38,6.11,14.11,0.12,95.01,2.68,0
87.87,-0.06,-4.37,6.13,14.01,0.12,75.13,2.68,0
87.61,-0.04,-4.37,9.14,11.35,0.18,84.1,2.68,0
87.61,-0.01,-4.36,9.18,11.28,0.18,69.31,2.68,0
87.8,0.0,-3.7,8.85,10.08,0.17,63.11,2.68,0
87.96,-0.0,-2.17,8.03,7.4,0.16,58.75,2.68,0
88.02,0.01,-2.16,8.1,7.32,0.16,60.73,2.68,0
87.91,0.03,-2.16,8.16,7.25,0.15,57.52,2.68,0
88.02,0.04,-2.15,8.22,7.17,0.17,54.64,2.68,0
88.15,-0.04,-1.33,7.99,3.28,0.16,43.98,2.68,0
88.28,0.02,1.24,-1.58,-2.57,0.0,45.73,2.68,0
86.81,0.04,1.24,-1.59,-2.56,0.0,43.67,2.68,0
83.68,0.05,1.23,-1.61,-2.54,0.0,49.51,2.67,0
81.1,0.12,1.22,-1.65,-2.53,0.0,42.97,2.66,0
79.64,0.16,1.21,-1.68,-2.51,0.0,44.37,2.65,0
78.7,0.28,1.2,-1.88,-2.38,0.0,46.78,2.65,0
77.55,0.32,1.19,-1.87,-2.29,0.0,49.84,2.64,0
76.44,0.37,1.18,2.24,-5.25,0.04,53.02,2.64,0
75.46,0.41,1.17,2.18,-5.27,0.04,55.49,2.63,0
73.82,1.49,-2.64,1.09,-1.47,0.02,59.24,2.63,0
76.03,1.48,-2.65,1.11,-1.46,0.02,75.7,2.63,0
73.91,1.78,-2.47,1.29,-1.31,0.02,83.33,2.63,0
72.85,1.78,-2.48,1.29,-1.3,0.02,88.13,2.62,0
70.99,1.76,-2.49,1.31,-1.29,0.02,103.96,2.61,0
69.71,1.63,-1.34,1.46,-2.44,0.03,108.23,2.61,0
68.77,1.35,-3.18,0.73,2.68,0.01,129.25,2.6,0
70.39,1.27,-4.0,0.84,3.5,0.02,127.12,2.61,0
70.58,1.26,-4.0,0.86,3.49,0.02,111.66,2.61,0
68.47,1.26,-4.0,0.87,3.48,0.02,101.11,2.6,0
67.74,-2.1,-2.72,0.89,3.48,0.02,84.89,2.6,0
77.54,-2.11,-2.72,0.9,3.47,0.02,86.63,2.64,0
77.43,-2.11,-2.71,0.92,3.46,0.02,70.39,2.64,0
77.33,-2.12,-2.71,0.93,3.45,0.02,64.78,2.64,0
77.22,-1.28,-5.4,0.11,6.14,0.0,68.5,2.64,0
84.08,-1.26,-5.41,0.09,6.14,0.0,71.56,2.67,0
76.78,-1.24,-5.41,1.27,3.44,0.02,74.91,2.64,0
74.38,2.49,0.22,3.41,-2.6,0.06,66.16,2.63,0
76.14,2.47,0.21,3.37,-2.6,0.06,65.58,2.64,0
81.69,-1.1,-5.42,1.61,4.13,0.01,84.93,2.66,0
81.08,-4.55,-1.95,0.56,2.29,0.0,86.96,2.66,0
74.34,-3.78,1.78,9.73,-3.6,0.18,63.09,2.63,0
75.14,-3.8,1.78,9.78,-3.53,0.18,66.08,2.63,0
74.91,-3.84,1.77,9.82,-3.47,0.18,68.61,2.63,0
74.69,-3.17,3.08,9.16,-4.71,0.17,71.51,2.63,0
74.09,-1.53,6.12,7.57,-7.72,0.14,76.21,2.63,0
75.95,-1.53,6.12,7.6,-7.7,0.14,77.19,2.63,0
75.59,-1.53,6.12,7.65,-7.68,0.14,77.6,2.63,0
76.13,-1.53,6.12,8.72,-7.9,0.16,82.46,2.64,0
76.77,-2.31,5.57,9.56,-7.32,0.18,100.51,2.64,0
76.52,-0.64,-1.0,7.57,-1.75,0.14,146.47,2.64,0
76.27,-0.64,-1.0,7.56,-1.75,0.14,148.94,2.64,0
76.03,-0.63,-1.0,7.55,-1.76,0.14,149.03,2.64,0
75.78,-0.63,-1.0,7.53,-1.76,0.14,149.48,2.65,0
75.53,-0.63,-1.0,7.52,-1.76,0.14,156.76,2.65,0
74.34,-1.29,-1.33,8.16,-1.43,0.15,157.0,2.64,0
74.09,-1.29,-1.33,8.14,-1.42,0.15,162.96,2.65,0
73.84,-1.28,-1.34,8.13,-1.42,0.15,168.45,2.66,0
74.42,-1.28,-1.34,8.11,-1.41,0.15,173.95,2.7,0
74.16,-1.28,-1.34,8.09,-1.41,0.15,177.23,2.71,0
73.91,-0.43,-6.84,7.06,4.21,0.13,164.78,2.73,0
72.65,-0.44,-6.83,7.01,4.23,0.13,132.74,2.72,0
72.37,-0.44,-6.83,6.96,4.26,0.13,131.57,2.73,0
71.08,-0.44,-6.83,6.91,4.28,0.12,122.79,2.72,0
69.78,-0.45,-6.82,6.86,4.3,0.12,111.64,2.7,0
69.48,-0.45,-6.82,6.81,4.33,0.12,104.06,2.72,0
68.15,-0.46,-6.81,6.76,4.35,0.12,104.05,2.7,0
67.85,-0.46,-6.81,6.7,4.37,0.12,114.68,2.71,0
66.48,-0.46,-6.8,6.65,4.4,0.12,103.9,2.7,0
65.68,-0.47,-6.8,6.6,4.42,0.12,88.98,2.7,0
65.3,-0.38,-5.02,6.6,2.55,0.12,100.36,2.71,0
63.95,-0.37,-5.03,6.52,2.53,0.11,102.82,2.7,0
63.58,-0.36,-5.04,6.44,2.5,0.11,101.18,2.7,0
62.2,-0.35,-5.04,6.36,2.47,0.11,102.98,2.69,0
61.82,-0.34,-5.05,6.28,2.44,0.11,100.88,2.7,0
60.4,-0.33,-5.06,6.2,2.41,0.1,101.14,2.68,0
60.02,-0.31,-5.07,6.12,2.39,0.1,99.43,2.69,0
59.64,-0.3,-5.08,6.04,2.36,0.1,98.23,2.69,0
58.18,-0.29,-5.08,5.95,2.34,0.1,92.19,2.68,0
57.79,-0.28,-5.09,5.87,2.31,0.1,129.46,2.68,0
56.29,0.75,-4.19,4.75,1.36,0.08,133.36,2.67,0
54.76,4.47,-1.64,-0.06,5.37,0.0,158.26,2.66,0
54.36,4.47,-1.64,-0.05,5.3,0.0,153.88,2.66,0
52.79,4.47,-1.64,-0.04,5.21,0.0,153.19,2.64,0
52.38,4.47,-1.63,-0.03,5.13,0.0,152.31,2.65,0
51.97,-1.67,-4.28,4.78,-0.37,0.05,151.02,2.65,0
51.56,-1.67,-4.28,4.7,-0.37,0.04,149.02,2.65,0
51.16,-1.67,-4.28,4.62,-0.37,0.04,145.69,2.64,0
50.73,-1.67,-4.28,4.54,-0.37,0.03,143.83,2.64,0
54.1,-1.67,-4.28,4.46,-0.37,0.03,141.45,2.57,0
53.75,-1.38,-3.67,4.09,-0.98,0.03,138.5,2.56,0
55.85,-1.38,-3.67,4.02,-0.98,0.02,133.55,2.45,0
55.76,-1.37,-3.67,3.95,-0.98,0.02,131.37,2.4,0
55.68,-1.37,-3.67,3.88,-0.98,0.02,125.0,2.35,0
55.61,-1.37,-3.67,3.8,-0.98,0.01,124.99,2.29,0
55.53,-1.37,-3.67,3.73,-0.98,0.01,108.17,2.23,0
55.46,-1.37,-3.67,3.66,-0.97,0.01,107.11,2.17,0
55.4,-1.37,-3.67,3.58,-0.97,0.0,110.82,2.1,0
55.33,-1.37,-3.67,3.51,-0.97,0.0,107.77,2.03,0
57.35,0.21,-3.91,3.52,0.49,0.04,106.44,1.9,0
50.07,-1.22,-1.77,4.97,-1.64,0.06,108.68,2.23,0
47.8,-1.22,-1.77,4.95,-1.62,0.05,107.51,2.3,0
55.12,-1.22,-1.77,4.93,-1.6,0.05,106.45,1.87,0
55.08,-1.22,-1.77,4.91,-1.58,0.05,98.47,1.86,0
52.84,-1.22,-1.77,4.89,-1.56,0.05,101.55,1.87,0
50.54,-1.22,-1.77,4.88,-1.54,0.04,99.15,1.89,0
50.47,-1.22,-1.77,4.86,-1.52,0.04,95.13,1.86,0
48.08,-1.22,-1.77,4.84,-1.5,0.04,93.77,1.9,0
48.01,-1.22,-1.77,4.82,-1.48,0.08,92.95,1.86,0
47.94,-1.22,-1.77,4.8,-1.46,0.07,95.49,1.84,0
4.12,-2.45,-0.66,4.64,0.97,0.02,1652.22,0.9,0
4.22,-2.44,-0.66,-0.34,-5.34,0.0,1696.55,0.95,0
5.64,-2.44,-0.66,-0.37,-5.31,0.0,1720.85,1.09,0
9.32,-2.44,-0.67,5.5,0.55,0.03,2387.37,1.33,0
8.75,-2.44,-0.67,5.07,1.02,0.03,2587.41,1.33,0
8.15,-2.44,-0.67,0.96,1.23,0.01,2464.25,1.32,0
8.99,-2.43,-0.67,-3.31,1.09,0.0,2559.88,1.38,0
7.72,-2.43,-0.68,1.26,0.32,0.01,2428.24,1.34,0
6.76,-2.43,-0.68,5.57,0.75,0.03,2503.79,1.31,0
7.22,-2.43,-0.68,6.66,0.64,0.03,2163.77,1.35,0
6.25,-2.38,-0.8,7.9,2.03,0.04,2243.82,1.32,0
6.15,-2.48,-1.11,4.9,5.65,0.02,2233.14,1.32,0
7.46,-2.48,-1.11,4.88,5.64,0.03,2250.02,1.38,0
8.12,-2.48,-1.12,4.86,5.63,0.03,2281.06,1.41,0
9.67,-2.48,-1.12,4.84,5.62,0.03,2092.96,1.46,0
8.09,-2.47,-1.12,4.82,5.61,0.03,2077.18,1.42,0
7.97,-2.47,-1.13,4.8,5.6,0.03,2061.67,1.42,0
11.25,-2.47,-1.13,4.78,5.59,0.03,2083.72,1.5,0
11.4,-2.47,-1.13,4.77,5.59,0.03,2015.66,1.51,0
10.81,-2.46,-1.14,4.75,5.58,0.03,2039.58,1.51,0
6.86,-1.92,-1.57,4.92,5.89,0.03,1985.83,1.38,0
6.49,-1.85,-1.63,4.93,5.91,0.02,2050.58,1.37,0
5.83,-1.84,-1.64,4.92,5.9,0.02,1915.32,1.35,0
6.29,-1.84,-1.64,9.22,5.28,0.05,1490.1,1.37,0
6.63,-1.84,-1.64,9.21,5.23,0.05,1826.35,1.4,0
6.69,-1.83,-1.64,9.2,5.18,0.05,1964.58,1.42,0
6.76,-1.83,-1.65,9.85,6.41,0.05,1718.36,1.45,0
7.47,-1.83,-1.65,10.67,7.91,0.06,1910.77,1.51,0
7.39,-1.82,-1.65,10.68,7.86,0.06,1631.22,1.52,0
7.32,-1.82,-1.66,10.68,7.81,0.06,1854.88,1.54,0
8.11,-1.76,-1.74,10.71,7.78,0.06,1506.34,1.59,0
8.16,-1.7,-1.8,10.83,8.41,0.07,1795.46,1.6,0
8.16,-1.69,-1.8,10.84,8.35,0.07,1516.94,1.61,0
8.41,-1.68,-2.48,12.66,12.19,0.08,1715.98,1.63,0
8.96,-1.67,-2.56,12.89,12.62,0.08,1460.89,1.67,0
10.57,-1.67,-2.56,12.93,12.62,0.09,317.79,1.74,0
11.1,-1.66,-2.56,12.96,12.62,0.09,1417.08,1.77,0
12.52,-1.66,-2.57,13.0,12.61,0.1,1414.34,1.83,0
14.94,-1.66,-2.57,13.03,12.6,0.11,1412.89,1.86,0
20.06,-1.65,-2.57,13.07,12.6,0.13,1181.1,1.88,0
22.89,-1.35,-2.25,12.73,7.92,0.13,1161.46,1.9,0
23.94,-1.41,-2.22,12.65,7.26,0.13,205.33,1.9,0
29.66,-1.41,-2.22,12.67,7.22,0.15,204.07,1.98,0
33.64,-1.41,-2.22,12.28,7.16,0.16,132.71,2.21,0
42.27,-1.41,-2.22,10.69,7.11,0.15,1508.95,2.4,0
41.91,-1.41,-2.23,10.73,7.09,0.15,1602.06,2.41,0
42.08,-1.41,-2.23,10.77,7.07,0.15,1542.38,2.42,0
47.07,-1.63,-2.08,10.92,7.21,0.16,1557.17,2.4,0
47.55,-3.68,-0.71,11.95,8.69,0.18,494.95,2.39,0
48.26,-3.68,-0.72,11.55,8.05,0.17,154.63,2.4,0
50.6,-3.2,-0.68,10.55,6.63,0.16,152.93,2.43,0
50.74,-3.2,-0.68,10.57,6.59,0.16,149.95,2.42,0
50.88,-3.2,-0.68,10.5,7.31,0.16,146.79,2.4,0
51.08,-3.2,-0.68,11.44,9.11,0.18,143.46,2.38,0
52.71,-3.2,-0.68,11.9,9.65,0.19,137.31,2.35,0
53.59,-3.02,-0.73,11.66,9.61,0.19,127.58,2.33,0
54.12,-1.45,-1.07,8.18,4.82,0.13,116.54,2.3,0
54.41,-1.45,-1.07,7.88,3.86,0.13,114.96,2.26,0
54.53,-1.45,-1.07,7.71,3.63,0.12,108.68,2.23,0
54.59,-1.46,-1.07,7.7,3.63,0.12,106.68,2.19,0
56.34,-3.26,-2.43,7.7,3.63,0.13,105.32,2.13,0
56.01,-3.25,-2.44,8.84,6.56,0.14,104.07,2.12,0
56.18,-3.24,-2.45,10.06,7.52,0.16,108.01,2.13,0
58.15,-3.23,-2.46,10.83,7.24,0.18,101.42,2.22,0
59.07,-3.22,-2.47,10.82,7.23,0.18,107.19,2.3,0
59.41,-3.21,-2.48,10.1,6.14,0.17,114.51,2.35,0
60.68,-3.2,-2.49,10.1,6.11,0.17,115.8,2.39,0
60.39,-2.72,-3.27,10.22,6.55,0.17,117.07,2.4,0
61.29,-1.62,-5.08,10.36,7.93,0.18,117.13,2.41,0
61.06,-1.6,-5.09,10.35,7.95,0.18,114.45,2.41,0
62.5,-1.71,-3.26,10.33,7.96,0.18,98.73,2.43,0
62.78,-1.69,-3.27,10.31,7.22,0.18,96.13,2.44,0
62.84,-1.67,-3.28,10.3,7.15,0.18,107.47,2.45,0
63.94,-1.65,-3.28,10.27,7.15,0.18,105.95,2.47,0
64.0,-1.63,-3.29,10.23,7.16,0.18,105.64,2.48,0
63.55,-1.61,-3.3,10.22,7.17,0.18,103.91,2.48,0
64.71,-1.58,-3.31,9.66,5.59,0.17,101.25,2.51,0
64.63,-1.56,-3.31,9.41,4.88,0.16,98.59,2.52,0
65.57,-1.54,-3.32,9.41,4.84,0.16,97.06,2.54,0
65.44,-1.52,-3.33,8.9,5.95,0.16,96.06,2.55,0
65.32,-1.5,-3.33,8.86,6.04,0.15,102.84,2.55,0
66.39,-1.47,-3.34,8.87,6.01,0.16,95.07,2.57,0
66.46,-1.45,-3.35,8.87,5.97,0.16,84.44,2.57,0
66.53,-0.34,-4.92,12.26,7.24,0.22,86.33,2.58,0
67.87,-0.31,-4.92,12.24,7.08,0.22,87.78,2.58,0
67.08,-0.28,-4.92,12.23,6.92,0.22,87.39,2.58,0
67.36,-0.24,-4.92,12.21,6.77,0.22,81.22,2.57,0
68.79,-0.21,-4.92,12.19,6.61,0.22,82.67,2.57,0
69.68,-0.18,-4.92,12.16,6.45,0.22,96.55,2.55,0
70.04,-0.15,-4.92,12.14,6.29,0.22,96.27,2.52,0
71.03,-0.11,-4.92,11.61,8.44,0.21,99.5,2.45,0
71.95,-0.08,-4.92,11.6,8.34,0.21,101.81,2.34,0
74.05,-0.05,-4.91,11.6,8.25,0.21,101.66,2.18,0
73.57,-0.01,-4.91,11.59,8.15,0.21,98.93,2.16,0
75.42,0.02,-4.91,11.57,8.05,0.21,107.46,2.13,0
75.98,0.05,-4.91,8.12,7.26,0.15,97.43,2.14,0
78.38,0.09,-4.91,8.11,7.24,0.15,107.93,2.22,0
79.23,0.12,-4.9,8.09,7.23,0.15,102.48,2.32,0
79.29,0.15,-4.9,8.08,7.22,0.15,112.39,2.38,0
79.37,0.19,-4.9,8.07,7.2,0.15,109.78,2.43,0
79.17,0.22,-4.9,9.81,5.85,0.18,115.84,2.46,0
79.33,0.25,-4.89,9.78,5.82,0.18,108.52,2.47,0
79.6,0.29,-4.89,9.76,5.79,0.18,109.58,2.46,0
79.54,0.32,-4.89,9.74,5.76,0.18,110.62,2.43,0
79.7,0.35,-4.88,9.71,5.73,0.18,110.65,2.38,0
79.85,-3.14,-5.45,13.21,6.29,0.25,114.05,2.35,0
79.82,-3.12,-5.47,13.2,6.3,0.25,109.93,2.35,0
80.95,-3.11,-5.49,13.2,6.32,0.25,109.44,2.39,0
80.94,-3.1,-5.5,13.19,6.34,0.25,109.04,2.41,0
82.43,-3.08,-5.52,13.18,6.35,0.25,107.85,2.46,0
83.28,-2.01,-6.34,6.3,13.76,0.12,102.94,2.48,0
84.68,-1.99,-6.35,6.26,13.75,0.12,101.53,2.49,0
84.68,-1.97,-6.36,6.22,13.73,0.12,107.28,2.49,0
85.73,-1.95,-6.37,6.18,13.72,0.12,105.93,2.51,0
85.31,-1.93,-6.38,6.13,13.7,0.12,104.18,2.52,0
87.85,-1.91,-6.39,6.09,13.68,0.12,101.95,2.6,0
87.28,-1.89,-6.4,6.05,13.67,0.12,109.37,2.61,0
88.99,-1.87,-6.41,6.01,13.65,0.12,106.48,2.67,0
89.57,-1.85,-6.42,5.96,13.63,0.12,102.76,2.68,0
89.12,-1.83,-6.43,5.92,13.61,0.12,92.4,2.68,0
88.59,0.34,-5.93,4.5,14.13,0.09,85.48,2.68,0
88.18,-0.07,-4.38,6.07,14.11,0.12,81.64,2.68,0
87.87,-0.05,-4.37,6.09,14.01,0.12,83.28,2.68,0
87.45,-0.03,-4.37,9.1,11.35,0.18,75.71,2.68,0
87.61,-0.01,-4.36,9.14,11.28,0.18,69.31,2.68,0
87.8,0.01,-3.7,8.81,10.08,0.17,63.11,2.68,0
87.96,0.01,-2.17,8.0,7.4,0.16,64.15,2.68,0
87.83,0.02,-2.16,8.06,7.32,0.16,60.73,2.68,0
87.91,0.03,-2.16,8.13,7.25,0.15,57.52,2.68,0
88.02,0.05,-2.15,8.18,7.17,0.17,46.39,2.68,0
88.15,0.0,1.25,-0.86,-2.31,0.0,47.53,2.68,0
88.28,0.02,1.24,-1.58,-2.57,0.0,45.73,2.68,0
86.81,0.04,1.24,-1.59,-2.56,0.0,43.67,2.68,0
83.68,0.07,1.23,-1.62,-2.54,0.0,42.66,2.67,0
81.1,0.12,1.22,-1.65,-2.53,0.0,42.97,2.66,0
79.64,0.16,1.21,-1.68,-2.51,0.0,44.37,2.65,0
78.7,0.3,1.2,-1.89,-2.38,0.0,46.78,2.65,0
77.55,0.35,1.19,2.9,-5.54,0.05,49.84,2.64,0
76.44,0.37,1.18,2.24,-5.25,0.04,53.02,2.64,0
75.46,0.41,1.17,2.18,-5.27,0.04,55.49,2.63,0
73.82,1.5,-2.64,1.08,-1.47,0.02,59.24,2.63,0
75.01,1.79,-2.46,1.26,-1.32,0.02,82.61,2.63,0
73.91,1.78,-2.47,1.28,-1.31,0.02,83.33,2.63,0
72.85,1.78,-2.48,1.29,-1.3,0.02,88.13,2.62,0
70.99,1.77,-2.49,1.3,-1.29,0.02,103.96,2.61,0
69.71,1.64,-1.34,1.44,-2.44,0.03,108.23,2.61,0
68.77,1.35,-3.18,0.73,2.68,0.01,129.25,2.6,0
70.39,1.27,-4.0,0.84,3.5,0.02,127.12,2.61,0
70.58,1.26,-4.0,0.86,3.49,0.02,111.66,2.61,0
68.47,1.26,-4.0,0.87,3.48,0.02,101.11,2.6,0
67.74,-2.1,-2.72,0.89,3.48,0.02,84.89,2.6,0
77.54,-2.11,-2.72,0.9,3.47,0.02,86.63,2.64,0
77.43,-2.11,-2.71,0.92,3.46,0.02,70.39,2.64,0
77.33,-2.12,-2.71,0.93,3.45,0.02,64.78,2.64,0
77.22,-1.28,-5.4,0.11,6.14,0.0,68.5,2.64,0
84.08,-1.26,-5.41,0.09,6.14,0.0,71.56,2.67,0
76.78,-1.24,-5.41,1.27,3.44,0.02,74.91,2.64,0
74.38,2.49,0.22,3.4,-2.6,0.06,66.16,2.63,0
76.14,2.47,0.21,3.37,-2.6,0.06,65.58,2.64,0
81.69,-1.1,-5.42,1.61,4.13,0.01,84.93,2.66,0
81.08,-4.55,-1.95,0.56,2.29,0.0,86.96,2.66,0
74.34,-3.78,1.78,9.73,-3.6,0.18,63.09,2.63,0
75.14,-3.81,1.78,9.77,-3.53,0.18,66.08,2.63,0
74.91,-3.86,1.77,9.81,-3.47,0.18,68.61,2.63,0
74.69,-3.17,3.08,9.16,-4.71,0.17,71.51,2.63,0
74.6,-1.54,6.12,7.56,-7.72,0.14,73.54,2.63,0
75.95,-1.53,6.12,7.6,-7.7,0.14,77.19,2.63,0
75.59,-1.53,6.12,7.65,-7.68,0.14,77.6,2.63,0
76.13,-1.53,6.12,8.72,-7.9,0.16,82.46,2.64,0
75.87,-1.5,5.84,8.42,-8.6,0.16,87.05,2.63,0
76.52,-0.64,-1.0,7.57,-1.75,0.14,146.47,2.64,0
76.27,-0.64,-1.0,7.56,-1.75,0.14,148.94,2.64,0
76.03,-0.63,-1.0,7.55,-1.76,0.14,149.03,2.64,0
75.78,-0.63,-1.0,7.53,-1.76,0.14,149.48,2.65,0
75.53,-0.63,-1.0,7.52,-1.76,0.14,156.76,2.65,0
74.34,-1.29,-1.33,8.16,-1.43,0.15,157.0,2.64,0
74.09,-1.29,-1.33,8.14,-1.42,0.15,162.96,2.65,0
73.84,-1.28,-1.34,8.13,-1.42,0.15,168.45,2.66,0
74.42,-1.28,-1.34,8.11,-1.41,0.15,173.95,2.7,0
74.16,-1.28,-1.34,8.09,-1.41,0.15,177.23,2.71,0
73.91,-0.43,-6.84,7.06,4.21,0.13,164.78,2.73,0
72.65,-0.44,-6.83,7.01,4.23,0.13,132.74,2.72,0
72.37,-0.44,-6.83,6.96,4.26,0.13,131.57,2.73,0
71.08,-0.44,-6.83,6.91,4.28,0.12,122.79,2.72,0
69.78,-0.45,-6.82,6.86,4.3,0.12,111.64,2.7,0
69.48,-0.45,-6.82,6.81,4.33,0.12,104.06,2.72,0
68.15,-0.46,-6.81,6.76,4.35,0.12,104.05,2.7,0
67.85,-0.46,-6.81,6.7,4.37,0.12,114.68,2.71,0
66.48,-0.46,-6.8,6.65,4.4,0.12,103.9,2.7,0
65.68,-0.47,-6.8,6.6,4.42,0.12,88.98,2.7,0
65.3,-0.38,-5.02,6.6,2.55,0.12,100.36,2.71,0
63.95,-0.37,-5.03,6.52,2.53,0.11,102.82,2.7,0
63.58,-0.36,-5.04,6.44,2.5,0.11,101.18,2.7,0
62.2,-0.35,-5.04,6.36,2.47,0.11,102.98,2.69,0
61.82,-0.34,-5.05,6.28,2.44,0.11,100.88,2.7,0
60.4,-0.33,-5.06,6.2,2.41,0.1,101.14,2.68,0
60.02,-0.31,-5.07,6.12,2.39,0.1,99.43,2.69,0
59.64,-0.3,-5.08,6.04,2.36,0.1,98.23,2.69,0
58.18,-0.29,-5.08,5.95,2.34,0.1,92.19,2.68,0
57.79,-0.28,-5.09,5.87,2.31,0.1,129.46,2.68,0
56.29,0.75,-4.19,4.75,1.36,0.08,133.36,2.67,0
54.76,4.47,-1.64,-0.06,5.37,0.0,158.26,2.66,0
54.36,4.47,-1.64,-0.05,5.3,0.0,153.88,2.66,0
52.79,-1.67,-4.28,4.94,-0.37,0.06,153.27,2.64,0
52.38,-1.67,-4.28,4.86,-0.37,0.05,152.31,2.65,0
51.97,-1.67,-4.28,4.78,-0.37,0.05,151.02,2.65,0
51.56,-1.67,-4.28,4.7,-0.37,0.04,149.02,2.65,0
51.16,-1.67,-4.28,4.62,-0.37,0.04,145.69,2.64,0
50.73,-1.67,-4.28,4.54,-0.37,0.03,143.83,2.64,0
54.1,-1.67,-4.28,4.46,-0.37,0.03,141.45,2.57,0
53.75,-1.38,-3.67,4.09,-0.98,0.03,138.5,2.56,0
55.85,-1.38,-3.67,4.02,-0.98,0.02,133.55,2.45,0
55.76,-1.37,-3.67,3.95,-0.98,0.02,131.37,2.4,0
55.68,-1.37,-3.67,3.88,-0.98,0.02,125.0,2.35,0
55.61,-1.37,-3.67,3.8,-0.98,0.01,124.99,2.29,0
55.53,-1.37,-3.67,3.73,-0.98,0.01,108.17,2.23,0
55.46,-1.37,-3.67,3.66,-0.97,0.01,107.11,2.17,0
55.4,-1.37,-3.67,3.58,-0.97,0.0,110.82,2.1,0
55.33,-1.37,-3.67,3.51,-0.97,0.0,107.77,2.03,0
57.35,0.21,-3.91,3.52,0.49,0.04,106.44,1.9,0
50.07,-1.22,-1.77,4.97,-1.64,0.06,108.68,2.23,0
47.8,-1.22,-1.77,4.95,-1.62,0.05,107.51,2.3,0
55.12,-1.22,-1.77,4.93,-1.6,0.05,106.45,1.87,0
55.08,-1.22,-1.77,4.91,-1.58,0.05,98.47,1.86,0
52.84,-1.22,-1.77,4.89,-1.56,0.05,101.55,1.87,0
50.54,-1.22,-1.77,4.88,-1.54,0.04,99.15,1.89,0
50.47,-1.22,-1.77,4.86,-1.52,0.04,95.13,1.86,0
48.08,-1.22,-1.77,4.84,-1.5,0.04,93.77,1.9,0
48.01,-1.22,-1.77,4.82,-1.48,0.08,92.95,1.86,0
47.94,-1.22,-1.77,4.8,-1.46,0.07,95.49,1.84,0
4.12,-2.44,-0.66,4.69,0.97,0.02,1652.22,0.9,0
3.48,-2.44,-0.66,-0.36,-5.34,0.0,1696.55,0.89,0
3.25,-2.44,-0.66,-0.39,-5.31,0.0,1720.85,0.91,0
9.32,-2.44,-0.67,5.71,0.55,0.04,2387.37,1.33,0
8.75,-2.44,-0.67,5.27,1.02,0.03,2587.41,1.33,0
9.79,-2.44,-0.67,0.97,1.23,0.01,2464.25,1.4,0
8.99,-2.43,-0.67,-3.51,1.09,0.0,2559.88,1.38,0
8.14,-2.43,-0.68,1.25,0.32,0.01,2428.24,1.36,0
7.27,-2.43,-0.68,5.72,0.75,0.03,2503.79,1.34,0
7.22,-2.43,-0.68,6.87,0.64,0.04,2163.77,1.35,0
6.25,-2.38,-0.8,7.96,2.03,0.04,2243.82,1.32,0
7.58,-2.48,-1.11,4.92,5.65,0.03,2233.14,1.38,0
7.46,-2.48,-1.11,4.9,5.64,0.03,2250.02,1.38,0
8.12,-2.48,-1.12,4.88,5.63,0.03,2281.06,1.41,0
9.67,-2.47,-1.12,4.86,5.62,0.03,2092.96,1.46,0
8.09,-2.47,-1.12,4.84,5.61,0.03,2077.18,1.42,0
7.97,-2.47,-1.13,4.82,5.6,0.03,2061.67,1.42,0
11.25,-2.47,-1.13,4.8,5.59,0.03,2083.72,1.5,0
11.4,-2.46,-1.13,4.78,5.59,0.03,2015.66,1.51,0
10.81,-2.46,-1.14,4.76,5.58,0.03,2039.58,1.51,0
6.86,-1.92,-1.57,4.94,5.89,0.03,1985.83,1.38,0
7.57,-1.85,-1.63,4.94,5.91,0.03,2050.58,1.41,0
6.99,-1.84,-1.64,4.93,5.9,0.03,1915.32,1.4,0
6.29,-1.84,-1.64,9.23,5.28,0.05,1490.1,1.37,0
6.63,-1.84,-1.64,9.22,5.23,0.05,1826.35,1.4,0
6.69,-1.83,-1.64,9.21,5.18,0.05,1964.58,1.42,0
6.76,-1.83,-1.65,9.86,6.41,0.05,1718.36,1.45,0
7.47,-1.83,-1.65,10.68,7.91,0.06,1910.77,1.51,0
7.39,-1.82,-1.65,10.69,7.86,0.06,1631.22,1.52,0
7.32,-1.82,-1.66,10.7,7.81,0.06,1854.88,1.54,0
8.11,-1.76,-1.74,10.73,7.78,0.06,1506.34,1.59,0
8.16,-1.7,-1.8,10.84,8.41,0.07,1795.46,1.6,0
8.16,-1.69,-1.8,10.85,8.35,0.07,1516.94,1.61,0
8.41,-1.68,-2.48,12.65,12.19,0.08,1715.98,1.63,0
8.96,-1.67,-2.56,12.88,12.62,0.08,1460.89,1.67,0
10.57,-1.67,-2.56,12.91,12.62,0.09,317.79,1.74,0
11.1,-1.67,-2.56,12.95,12.62,0.09,1417.08,1.77,0
12.52,-1.66,-2.57,12.98,12.61,0.1,1414.34,1.83,0
17.3,-1.66,-2.57,13.02,12.6,0.12,1412.89,1.88,0
